loan_id,customer_id,loan_amount,loan_amnt_div_instlmnt,int_rate%,loan_age,debt_settlement_flag,out_prncp
L-5088,SYN-5088,428857,48.0,22.68,10,0,0.0
L-5089,SYN-5089,687042,24.0,21.87,39,0,422833.5977509851
L-5090,SYN-5090,860468,24.0,7.05,4,0,0.0
L-5091,SYN-5091,844981,60.0,9.37,16,0,0.0
L-5092,SYN-5092,702839,24.0,12.63,10,0,0.0
L-5093,SYN-5093,567533,48.0,15.4,46,0,223133.01029421046
L-5094,SYN-5094,899070,12.0,8.99,12,0,0.0
L-5095,SYN-5095,206591,24.0,11.8,48,0,120922.61806388616
L-5096,SYN-5096,428930,24.0,8.73,26,0,244266.59896302593
L-5097,SYN-5097,619807,48.0,22.11,48,0,411044.9863347857
L-5098,SYN-5098,73044,36.0,22.09,47,1,15570.568503160366
L-5099,SYN-5099,517987,48.0,8.89,56,0,276062.9251259331
L-5100,SYN-5100,614406,24.0,8.63,44,0,269060.7372412393
L-5101,SYN-5101,902243,12.0,15.4,27,0,152972.6267882336
L-5102,SYN-5102,502298,36.0,20.52,47,0,0.0
L-5103,SYN-5103,720052,48.0,25.44,12,0,522017.0010314099
L-5104,SYN-5104,194881,36.0,10.33,30,0,0.0
L-5105,SYN-5105,633231,24.0,15.25,50,0,52698.880852228496
L-5106,SYN-5106,408985,24.0,26.61,52,0,0.0
L-5107,SYN-5107,343720,48.0,14.29,3,0,191546.9023236661
L-5108,SYN-5108,514289,48.0,13.56,20,0,188535.1646864524
L-5109,SYN-5109,364098,12.0,15.12,23,0,51437.85960721044
L-5110,SYN-5110,308707,24.0,12.63,56,0,0.0
L-5111,SYN-5111,293204,36.0,22.26,10,0,0.0
L-5112,SYN-5112,384762,12.0,22.82,44,0,97924.83056416457
L-5113,SYN-5113,898407,36.0,17.38,48,0,231605.1468004769
L-5114,SYN-5114,522351,12.0,26.14,30,0,0.0
L-5115,SYN-5115,50556,12.0,21.82,14,0,26668.41850006712
L-5116,SYN-5116,520387,48.0,27.77,19,0,385513.5747137088
L-5117,SYN-5117,223030,36.0,17.88,40,0,62179.754965950626
L-5118,SYN-5118,594050,24.0,7.12,51,0,24395.244331772512
L-5119,SYN-5119,636860,12.0,17.68,4,0,0.0
L-5120,SYN-5120,945164,12.0,19.47,35,0,27226.133569029254
L-5121,SYN-5121,917365,24.0,14.48,43,0,0.0
L-5122,SYN-5122,890468,60.0,12.75,12,0,184665.40749677084
L-5123,SYN-5123,642343,12.0,11.44,49,0,0.0
L-5124,SYN-5124,659269,24.0,19.34,40,1,11998.714282474759
L-5125,SYN-5125,883901,24.0,10.56,41,0,0.0
L-5126,SYN-5126,934934,36.0,24.59,39,0,0.0
L-5127,SYN-5127,587404,59.99999999999999,12.2,53,0,0.0
L-5128,SYN-5128,749881,36.0,26.5,13,0,106908.39763577317
L-5129,SYN-5129,229030,36.0,8.03,3,0,117599.94268699862
L-5130,SYN-5130,63158,24.0,17.1,37,0,17540.701203875706
L-5131,SYN-5131,989768,48.0,18.38,12,0,403899.1795581033
L-5132,SYN-5132,639343,60.0,14.75,39,0,0.0
L-5133,SYN-5133,617651,36.0,9.46,25,0,319259.6320864347
L-5134,SYN-5134,585010,48.0,26.24,5,1,0.0
L-5135,SYN-5135,703463,48.0,27.3,21,0,0.0
L-5136,SYN-5136,157794,48.0,9.31,40,0,37327.315681509055
L-5137,SYN-5137,575148,48.0,12.21,11,0,0.0
L-5138,SYN-5138,890693,12.0,22.85,12,0,0.0
L-5139,SYN-5139,580726,36.0,17.94,16,0,62861.98917798932
L-5140,SYN-5140,641786,48.0,18.36,45,0,172106.66585402246
L-5141,SYN-5141,739087,24.0,24.0,49,0,0.0
L-5142,SYN-5142,990921,36.0,21.14,59,0,0.0
L-5143,SYN-5143,892214,48.0,8.72,40,0,0.0
L-5144,SYN-5144,736842,48.0,8.08,32,0,0.0
L-5145,SYN-5145,137515,12.0,11.88,15,0,0.0
L-5146,SYN-5146,996587,36.0,20.11,10,0,161044.62906736982
L-5147,SYN-5147,61539,36.0,22.82,8,0,0.0
L-5148,SYN-5148,806659,59.99999999999999,20.56,30,0,0.0
L-5149,SYN-5149,165574,36.0,21.0,37,0,8517.118104702024
L-5150,SYN-5150,368661,24.0,25.02,10,0,0.0
L-5151,SYN-5151,597286,60.0,20.03,24,0,0.0
L-5152,SYN-5152,987908,12.0,20.1,49,0,458909.50476130185
L-5153,SYN-5153,173304,48.0,11.31,28,0,76075.87670966215
L-5154,SYN-5154,342130,24.0,8.85,53,0,271299.92127980303
L-5155,SYN-5155,830633,12.0,21.7,39,0,0.0
L-5156,SYN-5156,915889,12.0,7.1,29,0,200545.1991513842
L-5157,SYN-5157,334560,24.0,10.34,25,0,0.0
L-5158,SYN-5158,646176,36.0,8.69,35,0,0.0
L-5159,SYN-5159,176365,60.0,17.23,44,0,0.0
L-5160,SYN-5160,118219,48.0,19.56,25,0,54769.40890761699
L-5161,SYN-5161,996860,12.0,25.74,60,0,569171.7178646354
L-5162,SYN-5162,609770,59.99999999999999,11.3,21,0,22773.55539803436
L-5163,SYN-5163,971104,12.0,7.7,3,0,476403.9762467822
L-5164,SYN-5164,147922,60.0,18.25,16,0,0.0
L-5165,SYN-5165,988637,24.0,8.8,33,0,0.0
L-5166,SYN-5166,458270,48.0,13.05,51,0,0.0
L-5167,SYN-5167,791988,12.0,16.39,3,0,0.0
L-5168,SYN-5168,644419,12.0,20.77,30,0,0.0
L-5169,SYN-5169,113106,48.0,16.4,6,0,34008.41430211994
L-5170,SYN-5170,152709,12.0,23.89,23,0,0.0
L-5171,SYN-5171,76715,60.00000000000001,15.03,16,0,16664.601017396923
L-5172,SYN-5172,774123,36.0,21.97,15,0,225622.83555072173
L-5173,SYN-5173,933149,48.0,15.09,48,0,0.0
L-5174,SYN-5174,307703,36.0,26.29,35,0,243840.58894517395
L-5175,SYN-5175,592334,60.0,17.79,10,1,0.0
L-5176,SYN-5176,886062,60.0,25.34,48,0,41769.54076780295
L-5177,SYN-5177,677281,48.0,7.84,55,0,420733.3505875175
L-5178,SYN-5178,176529,48.0,22.51,11,0,0.0
L-5179,SYN-5179,392948,36.0,26.27,37,0,0.0
L-5180,SYN-5180,801549,60.0,20.66,13,0,63162.60429272279
L-5181,SYN-5181,430216,12.0,18.46,31,0,0.0
L-5182,SYN-5182,376168,24.0,12.53,32,0,0.0
L-5183,SYN-5183,70377,12.0,12.33,45,0,0.0
L-5184,SYN-5184,411980,60.0,16.32,29,0,111600.10766460623
L-5185,SYN-5185,362747,36.0,18.45,54,0,0.0
L-5186,SYN-5186,887601,36.0,8.84,28,0,0.0
L-5187,SYN-5187,995793,60.0,7.37,57,0,0.0
L-5188,SYN-5188,787849,36.0,7.59,59,0,191302.8552445406
L-5189,SYN-5189,726199,36.0,13.54,39,0,0.0
L-5190,SYN-5190,442319,24.0,24.39,29,0,0.0
L-5191,SYN-5191,915160,60.0,16.59,52,0,0.0
L-5192,SYN-5192,882733,60.0,27.5,53,0,636047.0257259039
L-5193,SYN-5193,459337,48.0,17.21,47,0,109324.60738340057
L-5194,SYN-5194,64790,24.0,9.18,52,0,0.0
L-5195,SYN-5195,567818,12.0,15.49,60,0,0.0
L-5196,SYN-5196,157445,24.0,12.83,51,0,69359.28487898795
L-5197,SYN-5197,506718,24.0,13.87,46,0,207379.7313879191
L-5198,SYN-5198,966870,12.0,18.95,12,0,0.0
L-5199,SYN-5199,488775,48.0,10.6,57,0,0.0
L-5200,SYN-5200,425521,24.0,25.98,3,0,0.0
L-5201,SYN-5201,519171,24.0,25.04,24,0,372694.4162547698
L-5202,SYN-5202,183351,48.0,9.07,24,0,20028.82179858972
L-5203,SYN-5203,524371,12.0,8.73,56,0,271041.78861232055
L-5204,SYN-5204,939003,24.0,20.52,6,0,689251.7215146923
L-5205,SYN-5205,283577,12.0,12.78,58,0,70070.50300131814
L-5206,SYN-5206,868779,48.0,8.97,52,0,0.0
L-5207,SYN-5207,280771,24.0,9.38,7,0,113900.42189746775
L-5208,SYN-5208,389472,48.0,10.73,56,0,0.0
L-5209,SYN-5209,533124,36.0,11.06,9,0,398192.67542826687
L-5210,SYN-5210,939746,24.0,11.99,21,0,112853.80657751816
L-5211,SYN-5211,787836,60.0,15.71,26,0,39788.931374388136
L-5212,SYN-5212,452651,24.0,20.64,16,0,48007.56305671375
L-5213,SYN-5213,150737,48.0,22.92,38,0,0.0
L-5214,SYN-5214,539004,12.0,9.01,12,0,302179.8520024061
L-5215,SYN-5215,991531,36.0,14.06,19,0,0.0
L-5216,SYN-5216,141866,24.0,26.91,51,0,61823.63272892916
L-5217,SYN-5217,249685,24.0,13.1,57,0,142488.30377402282
L-5218,SYN-5218,671690,36.0,12.59,47,0,0.0
L-5219,SYN-5219,975659,48.0,25.81,50,0,0.0
L-5220,SYN-5220,795900,48.0,10.16,15,0,0.0
L-5221,SYN-5221,157393,48.0,9.58,11,1,46184.085771933904
L-5222,SYN-5222,552854,36.0,9.56,31,0,381570.376608157
L-5223,SYN-5223,698727,24.0,11.37,3,1,163530.59871553347
L-5224,SYN-5224,236922,24.0,11.85,31,0,0.0
L-5225,SYN-5225,376226,24.0,27.75,45,0,0.0
L-5226,SYN-5226,943940,36.0,26.24,54,0,0.0
L-5227,SYN-5227,707333,24.0,26.27,7,0,559446.4590809586
L-5228,SYN-5228,219546,48.0,22.79,3,0,0.0
L-5229,SYN-5229,764732,60.0,11.46,6,0,385763.8982246346
L-5230,SYN-5230,181788,12.0,20.32,48,0,112431.95247583903
L-5231,SYN-5231,572886,24.0,8.58,7,1,0.0
L-5232,SYN-5232,82383,36.0,15.24,6,0,60865.615273219686
L-5233,SYN-5233,376463,60.0,14.15,27,0,0.0
L-5234,SYN-5234,469959,36.0,8.87,15,0,0.0
L-5235,SYN-5235,270787,48.0,21.4,14,0,0.0
L-5236,SYN-5236,866689,60.0,11.83,39,0,0.0
L-5237,SYN-5237,58556,24.0,14.15,16,0,25474.036824306782
L-5238,SYN-5238,958983,12.0,17.33,29,0,0.0
L-5239,SYN-5239,506877,36.0,16.72,53,0,231856.96113383837
L-5240,SYN-5240,675079,24.0,18.64,9,0,39383.46244624157
L-5241,SYN-5241,965978,36.0,14.19,18,0,543570.5616849022
L-5242,SYN-5242,963467,12.0,26.93,28,1,0.0
L-5243,SYN-5243,762025,48.0,18.43,10,0,130143.39934224306
L-5244,SYN-5244,798336,36.0,21.26,43,0,290018.81926208024
L-5245,SYN-5245,893403,36.0,18.25,36,0,0.0
L-5246,SYN-5246,866109,60.0,23.61,50,0,0.0
L-5247,SYN-5247,134280,36.0,10.72,43,0,79809.37906065673
L-5248,SYN-5248,147570,36.0,9.78,48,0,23963.148809832324
L-5249,SYN-5249,657479,12.0,12.67,60,0,413299.92291797407
L-5250,SYN-5250,745337,48.0,9.42,52,0,0.0
L-5251,SYN-5251,418675,36.0,12.54,50,0,0.0
L-5252,SYN-5252,204448,36.0,22.21,52,0,28261.523563290517
L-5253,SYN-5253,61004,48.0,23.67,31,0,0.0
L-5254,SYN-5254,113201,60.0,27.21,32,0,55381.13952733423
L-5255,SYN-5255,810039,24.0,12.36,38,0,310327.35965782974
L-5256,SYN-5256,272406,59.99999999999999,9.43,41,0,0.0
L-5257,SYN-5257,721681,60.0,26.99,38,0,0.0
L-5258,SYN-5258,767297,60.0,24.29,35,0,563598.8421850466
L-5259,SYN-5259,386026,12.0,16.29,42,0,0.0
L-5260,SYN-5260,387478,36.0,7.23,5,0,29114.617878657962
L-5261,SYN-5261,140854,36.0,15.7,32,0,86716.24514351308
L-5262,SYN-5262,715426,48.0,10.38,33,0,0.0
L-5263,SYN-5263,461751,24.0,21.17,59,0,302177.81666435354
L-5264,SYN-5264,918432,12.0,27.13,22,0,638125.0977564382
L-5265,SYN-5265,417952,12.0,21.9,57,0,0.0
L-5266,SYN-5266,409612,24.0,20.65,7,0,69610.82409553065
L-5267,SYN-5267,620523,36.0,13.75,21,0,62108.373280546926
L-5268,SYN-5268,199191,24.0,8.54,42,0,0.0
L-5269,SYN-5269,728476,60.0,13.24,9,0,31276.5928438357
L-5270,SYN-5270,425276,60.0,12.15,38,0,0.0
L-5271,SYN-5271,295580,12.0,27.94,47,0,0.0
L-5272,SYN-5272,208898,12.0,10.46,22,0,0.0
L-5273,SYN-5273,497452,48.0,26.23,40,0,0.0
L-5274,SYN-5274,907119,48.0,25.29,15,0,119474.36820373913
L-5275,SYN-5275,791856,48.0,16.42,6,0,4527.376613262315
L-5276,SYN-5276,745438,48.0,17.24,23,0,392757.98963251227
L-5277,SYN-5277,244287,36.0,20.98,41,0,22524.394201939453
L-5278,SYN-5278,145160,24.0,14.65,15,0,25751.0924797676
L-5279,SYN-5279,767824,24.0,16.06,19,0,0.0
L-5280,SYN-5280,537597,12.0,15.95,43,0,124924.77367818417
L-5281,SYN-5281,270756,12.0,12.63,14,0,157500.82087981596
L-5282,SYN-5282,891023,36.0,27.0,51,0,634222.4300727193
L-5283,SYN-5283,413860,36.0,13.73,17,0,320857.212397275
L-5284,SYN-5284,821790,60.0,24.64,59,0,101330.395673819
L-5285,SYN-5285,913812,60.0,12.99,26,1,0.0
L-5286,SYN-5286,906053,24.0,22.27,6,0,406303.52207818005
L-5287,SYN-5287,345621,59.99999999999999,19.11,40,0,0.0
L-5288,SYN-5288,607921,60.0,22.35,48,0,281344.16793711507
L-5289,SYN-5289,65244,12.0,7.65,43,0,0.0
L-5290,SYN-5290,982448,24.0,18.13,21,0,0.0
L-5291,SYN-5291,83542,36.0,10.67,16,0,63395.70858812705
L-5292,SYN-5292,960305,12.0,16.08,53,0,341997.2356187246
L-5293,SYN-5293,532872,24.0,17.43,19,0,0.0
L-5294,SYN-5294,97271,36.0,8.11,44,0,0.0
L-5295,SYN-5295,54885,48.0,18.97,17,0,32236.700950250834
L-5296,SYN-5296,587499,12.0,7.99,19,0,0.0
L-5297,SYN-5297,414980,60.0,7.52,25,0,273634.6137786993
L-5298,SYN-5298,633144,48.0,17.98,43,1,155651.3951955692
L-5299,SYN-5299,159528,36.0,7.13,35,0,0.0
L-5300,SYN-5300,593362,48.0,17.25,39,0,0.0
L-5301,SYN-5301,131290,36.0,21.66,28,0,0.0
L-5302,SYN-5302,190300,60.0,9.41,44,0,0.0
L-5303,SYN-5303,660606,12.0,20.2,28,0,7288.710387465279
L-5304,SYN-5304,782712,48.0,24.78,47,0,390158.1478434089
L-5305,SYN-5305,660050,36.0,16.89,44,0,477231.42901241337
L-5306,SYN-5306,736262,60.0,10.91,59,0,517982.9192748007
L-5307,SYN-5307,448513,48.0,24.25,32,0,86836.2380368791
L-5308,SYN-5308,516203,36.0,26.27,50,0,0.0
L-5309,SYN-5309,632810,36.0,24.37,16,0,150124.71376456763
L-5310,SYN-5310,466357,12.0,20.71,48,0,0.0
L-5311,SYN-5311,894228,60.0,14.75,54,0,0.0
L-5312,SYN-5312,375804,12.0,26.02,10,0,147522.62882125887
L-5313,SYN-5313,221901,36.0,15.54,18,0,0.0
L-5314,SYN-5314,231705,36.0,8.84,10,0,121974.03210198772
L-5315,SYN-5315,892922,60.0,17.99,47,0,476425.79158444866
L-5316,SYN-5316,120904,36.0,8.61,8,0,78018.73089390829
L-5317,SYN-5317,728374,48.0,24.06,32,0,0.0
L-5318,SYN-5318,378534,48.0,18.94,9,0,0.0
L-5319,SYN-5319,337405,24.0,10.97,35,0,0.0
L-5320,SYN-5320,231207,36.0,13.76,47,0,144210.507999613
L-5321,SYN-5321,835940,12.0,17.69,4,0,120670.63042279995
L-5322,SYN-5322,592532,36.0,16.42,49,0,0.0
L-5323,SYN-5323,221530,36.0,12.76,46,0,167889.15889123478
L-5324,SYN-5324,454929,60.0,25.44,43,0,0.0
L-5325,SYN-5325,356417,48.0,15.52,41,0,0.0
L-5326,SYN-5326,51574,48.0,23.28,14,0,32334.790257328972
L-5327,SYN-5327,861386,24.0,21.72,49,0,0.0
L-5328,SYN-5328,76701,60.00000000000001,25.47,47,0,0.0
L-5329,SYN-5329,367270,36.0,14.36,40,0,261317.1390783637
L-5330,SYN-5330,625603,24.0,18.96,44,1,257046.43919231248
L-5331,SYN-5331,387827,48.0,21.71,41,0,0.0
L-5332,SYN-5332,634187,36.0,12.85,12,0,351202.4256580566
L-5333,SYN-5333,741033,48.0,18.6,48,0,0.0
L-5334,SYN-5334,360460,12.0,21.38,46,0,0.0
L-5335,SYN-5335,530034,60.0,8.16,21,0,99407.58695796825
L-5336,SYN-5336,564380,59.99999999999999,10.5,60,0,0.0
L-5337,SYN-5337,502241,12.0,25.81,52,0,274608.45732374006
L-5338,SYN-5338,203672,12.0,27.12,4,1,0.0
L-5339,SYN-5339,672932,48.0,18.26,29,0,0.0
L-5340,SYN-5340,629095,24.0,20.14,30,0,2398.838090320268
L-5341,SYN-5341,204606,24.0,10.8,13,0,0.0
L-5342,SYN-5342,158521,48.0,20.09,16,0,68040.93475998654
L-5343,SYN-5343,277598,24.0,22.05,12,0,50079.11873300706
L-5344,SYN-5344,321627,24.0,12.63,60,0,14897.90654221989
L-5345,SYN-5345,274687,60.0,18.03,44,0,119385.27013589586
L-5346,SYN-5346,729677,60.0,12.69,45,0,0.0
L-5347,SYN-5347,275039,24.0,9.66,35,0,165973.70572084025
L-5348,SYN-5348,464387,12.0,19.64,39,0,262735.7627979319
L-5349,SYN-5349,853298,60.0,15.4,12,0,0.0
L-5350,SYN-5350,301540,24.0,16.37,51,0,0.0
L-5351,SYN-5351,764004,24.0,8.69,19,0,184534.59227557443
L-5352,SYN-5352,518292,24.0,10.24,4,0,0.0
L-5353,SYN-5353,590990,59.99999999999999,26.29,43,0,124517.68879029059
L-5354,SYN-5354,316599,24.0,26.08,45,0,0.0
L-5355,SYN-5355,524420,24.0,7.67,34,0,0.0
L-5356,SYN-5356,432458,12.0,18.02,53,0,0.0
L-5357,SYN-5357,937734,24.0,10.05,6,0,0.0
L-5358,SYN-5358,104749,48.0,20.83,56,0,0.0
L-5359,SYN-5359,52064,48.0,17.24,30,0,31673.811476955278
L-5360,SYN-5360,582415,36.0,19.21,31,0,0.0
L-5361,SYN-5361,812517,36.0,16.82,17,0,144551.88963592463
L-5362,SYN-5362,272163,48.0,23.08,40,0,116304.20414592462
L-5363,SYN-5363,834516,60.0,26.21,21,0,291625.8804096566
L-5364,SYN-5364,816935,36.0,21.26,32,0,399919.32126604544
L-5365,SYN-5365,535841,60.00000000000001,9.52,50,0,259604.65826742185
L-5366,SYN-5366,470284,24.0,12.88,5,0,0.0
L-5367,SYN-5367,420329,24.0,10.36,45,0,143480.99351120385
L-5368,SYN-5368,962341,48.0,22.05,60,0,60720.17328435099
L-5369,SYN-5369,942430,12.0,8.34,31,0,522888.0316589417
L-5370,SYN-5370,526758,48.0,25.32,33,0,375017.06328835775
L-5371,SYN-5371,525316,36.0,25.2,19,0,0.0
L-5372,SYN-5372,878575,60.0,18.84,5,0,87481.49181812545
L-5373,SYN-5373,467924,48.0,20.19,36,0,0.0
L-5374,SYN-5374,590273,12.0,11.94,54,0,354754.9153362262
L-5375,SYN-5375,939972,24.0,11.6,46,0,0.0
L-5376,SYN-5376,60178,60.0,11.5,22,0,0.0
L-5377,SYN-5377,894497,12.0,23.37,48,0,0.0
L-5378,SYN-5378,898241,24.0,19.96,15,0,0.0
L-5379,SYN-5379,584304,12.0,11.0,26,0,430790.7498792383
L-5380,SYN-5380,512445,24.0,9.3,48,0,0.0
L-5381,SYN-5381,80239,36.0,18.57,35,0,0.0
L-5382,SYN-5382,818232,60.0,9.27,42,0,0.0
L-5383,SYN-5383,642604,59.99999999999999,16.71,11,0,0.0
L-5384,SYN-5384,189642,48.0,18.03,42,0,0.0
L-5385,SYN-5385,296715,60.0,24.72,28,0,0.0
L-5386,SYN-5386,709632,12.0,15.81,4,0,261135.27346388713
L-5387,SYN-5387,484888,24.0,26.06,52,0,150317.78281529693
L-5388,SYN-5388,120675,60.0,22.85,37,0,62657.61972656875
L-5389,SYN-5389,782449,59.99999999999999,26.93,50,0,0.0
L-5390,SYN-5390,318855,36.0,24.33,40,0,0.0
L-5391,SYN-5391,135832,12.0,9.22,19,0,105609.83806401181
L-5392,SYN-5392,388615,36.0,25.65,17,1,156721.65336396647
L-5393,SYN-5393,98720,60.0,17.38,24,0,17710.602491551035
L-5394,SYN-5394,187599,24.0,20.45,33,0,0.0
L-5395,SYN-5395,238425,48.0,21.52,56,0,65584.42849677919
L-5396,SYN-5396,226194,48.0,23.35,49,0,0.0
L-5397,SYN-5397,204340,24.0,8.45,10,0,11081.492774295468
L-5398,SYN-5398,454854,48.0,27.12,17,0,159790.8254910153
L-5399,SYN-5399,433142,60.0,16.22,32,0,198147.5175953169
L-5400,SYN-5400,784431,36.0,15.56,25,0,0.0
L-5401,SYN-5401,463214,36.0,20.41,31,0,0.0
L-5402,SYN-5402,113881,60.0,15.0,37,0,0.0
L-5403,SYN-5403,609908,48.0,23.41,41,0,339126.0297937689
L-5404,SYN-5404,843394,48.0,23.56,42,0,335673.4602355696
L-5405,SYN-5405,838403,24.0,15.18,4,0,0.0
L-5406,SYN-5406,676035,12.0,26.2,37,0,6948.738076483534
L-5407,SYN-5407,83511,48.0,24.84,33,0,0.0
L-5408,SYN-5408,172592,60.0,24.47,13,0,88279.95869219671
L-5409,SYN-5409,124132,60.0,18.34,46,0,18214.884354739264
L-5410,SYN-5410,383150,12.0,22.4,8,0,206611.23241249574
L-5411,SYN-5411,218712,48.0,27.43,19,0,0.0
L-5412,SYN-5412,327967,36.0,22.26,21,0,0.0
L-5413,SYN-5413,218090,48.0,17.89,34,0,0.0
L-5414,SYN-5414,354261,36.0,23.74,55,0,0.0
L-5415,SYN-5415,905227,12.0,16.57,4,0,280610.0204774499
L-5416,SYN-5416,646064,60.0,22.66,11,0,0.0
L-5417,SYN-5417,444181,12.0,11.59,30,0,0.0
L-5418,SYN-5418,223330,24.0,16.51,8,0,174503.23172889577
L-5419,SYN-5419,684464,24.0,26.15,37,0,0.0
L-5420,SYN-5420,567733,60.0,7.61,7,0,0.0
L-5421,SYN-5421,234737,12.0,26.79,60,0,171723.15959029866
L-5422,SYN-5422,799382,60.0,9.34,30,0,613966.1570764944
L-5423,SYN-5423,457658,24.0,10.58,23,0,0.0
L-5424,SYN-5424,687361,24.0,11.03,29,0,0.0
L-5425,SYN-5425,582136,36.0,13.1,34,0,0.0
L-5426,SYN-5426,242515,60.0,12.34,49,0,0.0
L-5427,SYN-5427,422072,24.0,8.23,19,0,330991.3157485648
L-5428,SYN-5428,617126,24.0,17.51,44,0,451373.1431522885
L-5429,SYN-5429,466639,48.0,16.05,54,0,0.0
L-5430,SYN-5430,77268,24.0,27.4,34,0,0.0
L-5431,SYN-5431,102641,60.0,19.8,59,0,17499.811596522984
L-5432,SYN-5432,486071,60.0,26.86,19,0,253926.0159483303
L-5433,SYN-5433,797621,60.00000000000001,22.46,34,0,0.0
L-5434,SYN-5434,154509,60.0,13.1,23,0,62885.366162154045
L-5435,SYN-5435,335019,60.00000000000001,22.74,25,0,0.0
L-5436,SYN-5436,145615,60.00000000000001,12.51,26,0,0.0
L-5437,SYN-5437,840409,36.0,20.31,40,0,0.0
L-5438,SYN-5438,107154,12.0,7.99,32,0,38814.861700028734
L-5439,SYN-5439,903490,60.0,19.96,13,0,0.0
L-5440,SYN-5440,406178,48.0,23.49,45,0,295448.48074722226
L-5441,SYN-5441,402663,60.0,12.22,48,0,0.0
L-5442,SYN-5442,979183,24.0,27.13,13,0,0.0
L-5443,SYN-5443,760357,60.0,23.99,23,0,8126.344863997554
L-5444,SYN-5444,654577,36.0,18.46,24,0,506261.5912585526
L-5445,SYN-5445,205724,24.0,19.99,31,0,0.0
L-5446,SYN-5446,640910,12.0,27.16,23,0,278654.0639234122
L-5447,SYN-5447,470124,48.0,10.8,51,0,0.0
L-5448,SYN-5448,63655,59.99999999999999,21.59,56,0,10624.013794664455
L-5449,SYN-5449,805240,24.0,10.57,49,0,343231.0773158753
L-5450,SYN-5450,278070,48.0,8.45,43,0,55800.10747544195
L-5451,SYN-5451,761805,24.0,19.5,42,0,405459.7984158661
L-5452,SYN-5452,390679,60.0,12.9,22,0,0.0
L-5453,SYN-5453,648351,24.0,23.97,37,0,208273.6642301776
L-5454,SYN-5454,793522,24.0,9.83,40,0,40654.15793530389
L-5455,SYN-5455,745387,48.0,23.24,59,0,0.0
L-5456,SYN-5456,475861,24.0,15.73,18,0,0.0
L-5457,SYN-5457,417125,60.0,12.32,5,0,0.0
L-5458,SYN-5458,882555,36.0,11.81,45,0,428026.3952476675
L-5459,SYN-5459,134289,48.0,10.37,58,0,0.0
L-5460,SYN-5460,617403,36.0,13.86,15,0,436865.55961191835
L-5461,SYN-5461,518563,60.0,27.44,9,0,20801.982673342813
L-5462,SYN-5462,611435,59.99999999999999,19.71,26,0,0.0
L-5463,SYN-5463,385574,24.0,25.64,40,0,166220.63828662992
L-5464,SYN-5464,586320,12.0,15.94,29,0,189808.97161140078
L-5465,SYN-5465,131840,12.0,19.06,51,0,0.0
L-5466,SYN-5466,349716,36.0,21.81,15,0,179180.25954071357
L-5467,SYN-5467,583579,36.0,13.16,32,0,318275.4519866582
L-5468,SYN-5468,74482,48.0,7.83,52,0,20216.68218460472
L-5469,SYN-5469,806682,60.0,21.07,22,0,267294.7012826482
L-5470,SYN-5470,839355,24.0,26.51,57,0,55263.6182841773
L-5471,SYN-5471,124376,36.0,15.94,12,0,8402.2167224339
L-5472,SYN-5472,723645,36.0,24.15,27,0,437899.57681018097
L-5473,SYN-5473,641910,60.0,8.71,6,0,506898.092107748
L-5474,SYN-5474,666443,24.0,7.56,38,0,435281.50068733655
L-5475,SYN-5475,492885,36.0,26.58,29,1,0.0
L-5476,SYN-5476,471351,36.0,18.85,15,0,126220.66140945209
L-5477,SYN-5477,778261,60.0,11.42,36,0,0.0
L-5478,SYN-5478,287749,12.0,12.53,18,0,65750.90368398342
L-5479,SYN-5479,390467,59.99999999999999,21.4,35,0,0.0
L-5480,SYN-5480,232302,12.0,26.76,54,0,38588.375818479
L-5481,SYN-5481,574284,60.0,16.42,47,0,9772.01636217634
L-5482,SYN-5482,209022,60.0,26.59,3,1,28059.859541482765
L-5483,SYN-5483,488445,48.0,15.6,8,0,280378.6639780901
L-5484,SYN-5484,915071,48.0,23.72,22,0,0.0
L-5485,SYN-5485,658539,12.0,15.22,12,0,0.0
L-5486,SYN-5486,865958,48.0,14.26,12,0,0.0
L-5487,SYN-5487,359329,24.0,14.44,51,0,252007.91115169498
L-5488,SYN-5488,172086,36.0,27.09,26,0,80603.83947872928
L-5489,SYN-5489,985087,24.0,27.5,7,0,311391.69594859425
L-5490,SYN-5490,463533,12.0,14.9,21,0,0.0
L-5491,SYN-5491,249162,24.0,18.14,10,0,149726.13808574964
L-5492,SYN-5492,975587,12.0,9.43,32,0,0.0
L-5493,SYN-5493,373494,48.0,7.41,17,0,0.0
L-5494,SYN-5494,443486,36.0,19.06,34,0,194282.83565794432
L-5495,SYN-5495,947967,24.0,9.0,11,0,649769.9291899509
L-5496,SYN-5496,945240,24.0,12.73,34,0,370552.27560316655
L-5497,SYN-5497,124981,12.0,24.63,43,0,29812.42695479812
L-5498,SYN-5498,448216,36.0,18.78,50,0,245730.1390842221
L-5499,SYN-5499,636898,24.0,26.3,15,0,444504.8504521363
L-5500,SYN-5500,252033,24.0,16.35,28,1,0.0
L-5501,SYN-5501,353951,60.0,26.72,52,0,101893.26607798811
L-5502,SYN-5502,423082,12.0,8.43,7,0,0.0
L-5503,SYN-5503,644260,12.0,12.51,46,0,0.0
L-5504,SYN-5504,185463,36.0,11.02,60,0,140026.04210478926
L-5505,SYN-5505,138062,60.0,15.14,20,0,37192.39430679297
L-5506,SYN-5506,703842,36.0,27.38,26,0,0.0
