customer_id,age,city,occupation,monthly_salary,credit_score
SYN-4748,44,Bangalore,Salaried,194298,800
SYN-4749,54,Bangalore,Business,171455,716
SYN-4750,22,Chennai,Business,152865,697
SYN-4751,37,Delhi,Salaried,75897,706
SYN-4752,61,Chennai,Salaried,159299,845
SYN-4753,25,Mumbai,Business,182024,797
SYN-4754,31,Mumbai,Salaried,161719,720
SYN-4755,58,Delhi,Business,34880,594
SYN-4756,44,Delhi,Business,105630,595
SYN-4757,41,Bangalore,Business,53186,717
SYN-4758,41,Delhi,Salaried,81779,638
SYN-4759,44,Chennai,Salaried,134965,793
SYN-4760,54,Mumbai,Salaried,136738,779
SYN-4761,41,Mumbai,Salaried,187731,686
SYN-4762,30,Mumbai,Business,47842,568
SYN-4763,43,Delhi,Business,125383,820
SYN-4764,28,Chennai,Business,172190,580
SYN-4765,59,Delhi,Business,26763,689
SYN-4766,44,Delhi,Salaried,159809,819
SYN-4767,56,Bangalore,Business,67674,620
SYN-4768,42,Chennai,Business,134073,579
SYN-4769,41,Chennai,Business,142907,825
SYN-4770,49,Bangalore,Business,68932,620
SYN-4771,52,Bangalore,Business,98299,827
SYN-4772,61,Bangalore,Business,120344,712
SYN-4773,60,Bangalore,Salaried,156604,615
SYN-4774,40,Chennai,Salaried,46752,769
SYN-4775,42,Mumbai,Salaried,26640,570
SYN-4776,23,Delhi,Business,122649,667
SYN-4777,58,Delhi,Salaried,86976,617
SYN-4778,62,Mumbai,Business,108198,585
SYN-4779,34,Mumbai,Business,114110,796
SYN-4780,23,Chennai,Salaried,191046,767
SYN-4781,56,Delhi,Salaried,99425,705
SYN-4782,39,Chennai,Business,126141,850
SYN-4783,60,Pune,Salaried,155963,663
SYN-4784,48,Pune,Business,101721,761
SYN-4785,30,Mumbai,Salaried,121021,813
SYN-4786,31,Bangalore,Business,79827,585
SYN-4787,54,Delhi,Salaried,167439,604
SYN-4788,29,Delhi,Salaried,58107,652
SYN-4789,59,Delhi,Salaried,189341,706
SYN-4790,60,Mumbai,Salaried,123869,554
SYN-4791,26,Chennai,Salaried,133886,684
SYN-4792,52,Delhi,Salaried,169899,787
SYN-4793,43,Mumbai,Salaried,148643,756
SYN-4794,54,Mumbai,Business,71384,642
SYN-4795,43,Pune,Business,109108,683
SYN-4796,44,Chennai,Business,151834,619
SYN-4797,45,Delhi,Salaried,110310,622
SYN-4798,60,Mumbai,Business,125247,833
SYN-4799,36,Mumbai,Business,38918,831
SYN-4800,32,Pune,Salaried,194193,790
SYN-4801,32,Mumbai,Business,81378,651
SYN-4802,49,Delhi,Salaried,32672,716
SYN-4803,32,Delhi,Salaried,176164,840
SYN-4804,60,Delhi,Business,69877,601
SYN-4805,48,Bangalore,Salaried,192865,705
SYN-4806,36,Chennai,Salaried,86985,635
SYN-4807,41,Bangalore,Salaried,176415,826
SYN-4808,34,Bangalore,Business,94934,763
SYN-4809,28,Pune,Business,154263,662
SYN-4810,31,Pune,Business,89785,560
SYN-4811,57,Bangalore,Business,91557,845
SYN-4812,52,Chennai,Salaried,72306,778
SYN-4813,59,Chennai,Business,25704,645
SYN-4814,57,Delhi,Business,43319,632
SYN-4815,24,Bangalore,Salaried,199776,789
SYN-4816,54,Pune,Salaried,81160,801
SYN-4817,41,Delhi,Salaried,59253,626
SYN-4818,22,Mumbai,Salaried,120500,753
SYN-4819,24,Chennai,Salaried,70420,569
SYN-4820,23,Bangalore,Business,184011,788
SYN-4821,54,Chennai,Business,116570,657
SYN-4822,65,Bangalore,Business,73406,671
SYN-4823,61,Chennai,Business,40959,570
SYN-4824,33,Mumbai,Business,104194,670
SYN-4825,45,Mumbai,Business,53699,785
SYN-4826,25,Bangalore,Salaried,80063,842
SYN-4827,26,Mumbai,Salaried,193535,845
SYN-4828,31,Chennai,Business,199065,562
SYN-4829,26,Bangalore,Salaried,150296,691
SYN-4830,62,Chennai,Salaried,39860,650
SYN-4831,21,Chennai,Business,148233,592
SYN-4832,34,Chennai,Business,49360,608
SYN-4833,30,Pune,Salaried,191013,627
SYN-4834,30,Mumbai,Salaried,66262,610
SYN-4835,64,Pune,Business,147304,621
SYN-4836,24,Mumbai,Salaried,55391,607
SYN-4837,45,Pune,Salaried,58948,642
SYN-4838,23,Mumbai,Salaried,142044,619
SYN-4839,42,Chennai,Business,90188,651
SYN-4840,60,Delhi,Salaried,101968,842
SYN-4841,33,Pune,Business,113424,656
SYN-4842,55,Mumbai,Salaried,144365,704
SYN-4843,54,Mumbai,Salaried,98936,640
SYN-4844,27,Mumbai,Business,30953,835
SYN-4845,64,Pune,Salaried,113383,554
SYN-4846,57,Bangalore,Salaried,64355,696
SYN-4847,45,Delhi,Salaried,180032,649
SYN-4848,65,Bangalore,Business,124744,583
SYN-4849,62,Mumbai,Salaried,199837,841
SYN-4850,59,Bangalore,Salaried,177950,804
SYN-4851,22,Mumbai,Salaried,143943,610
SYN-4852,30,Bangalore,Salaried,136112,733
SYN-4853,56,Bangalore,Business,126546,707
SYN-4854,29,Delhi,Salaried,92988,588
SYN-4855,30,Mumbai,Salaried,151314,577
SYN-4856,48,Mumbai,Business,186022,632
SYN-4857,51,Delhi,Business,97857,580
SYN-4858,31,Chennai,Salaried,141159,593
SYN-4859,48,Pune,Salaried,133092,666
SYN-4860,29,Delhi,Business,164210,604
SYN-4861,42,Bangalore,Business,66575,553
SYN-4862,35,Bangalore,Salaried,90456,580
SYN-4863,28,Mumbai,Business,131309,804
SYN-4864,57,Pune,Business,135936,707
SYN-4865,60,Mumbai,Business,141080,728
SYN-4866,44,Bangalore,Business,70215,676
SYN-4867,37,Pune,Salaried,60876,678
SYN-4868,50,Pune,Salaried,53982,572
SYN-4869,56,Mumbai,Salaried,159789,612
SYN-4870,23,Delhi,Salaried,133153,833
SYN-4871,35,Mumbai,Business,129500,691
SYN-4872,26,Pune,Salaried,136098,814
SYN-4873,23,Chennai,Salaried,160489,599
SYN-4874,63,Bangalore,Business,53154,625
SYN-4875,58,Mumbai,Salaried,114841,581
SYN-4876,50,Mumbai,Salaried,158264,571
SYN-4877,47,Pune,Salaried,89619,577
SYN-4878,50,Delhi,Business,45894,574
SYN-4879,39,Bangalore,Business,153983,703
SYN-4880,33,Pune,Salaried,54938,650
SYN-4881,22,Mumbai,Business,72638,728
SYN-4882,55,Chennai,Business,142131,768
SYN-4883,48,Chennai,Business,155069,565
SYN-4884,34,Mumbai,Salaried,112493,651
SYN-4885,63,Delhi,Business,66047,775
SYN-4886,37,Pune,Business,139506,626
SYN-4887,26,Bangalore,Salaried,162524,673
SYN-4888,29,Pune,Salaried,33410,579
SYN-4889,38,Pune,Business,136558,601
SYN-4890,40,Bangalore,Salaried,42776,609
SYN-4891,24,Pune,Business,199728,789
SYN-4892,28,Bangalore,Salaried,30150,684
SYN-4893,58,Delhi,Salaried,172566,688
SYN-4894,57,Mumbai,Business,90350,583
SYN-4895,41,Delhi,Salaried,91983,806
SYN-4896,23,Chennai,Business,194498,804
SYN-4897,46,Chennai,Business,192478,664
SYN-4898,62,Mumbai,Salaried,146437,774
SYN-4899,64,Mumbai,Business,125197,834
SYN-4900,39,Mumbai,Business,125140,600
SYN-4901,30,Delhi,Business,100144,575
SYN-4902,52,Pune,Business,90075,669
SYN-4903,32,Bangalore,Business,72976,657
SYN-4904,65,Chennai,Business,177794,841
SYN-4905,28,Chennai,Business,28843,584
SYN-4906,37,Delhi,Business,198099,621
SYN-4907,22,Delhi,Business,38364,813
SYN-4908,50,Chennai,Salaried,52706,595
SYN-4909,47,Mumbai,Salaried,198213,564
SYN-4910,61,Bangalore,Salaried,168064,592
SYN-4911,36,Bangalore,Business,63431,607
SYN-4912,26,Pune,Salaried,165902,807
SYN-4913,61,Chennai,Business,198404,810
SYN-4914,22,Mumbai,Business,93166,705
SYN-4915,55,Delhi,Salaried,56520,781
SYN-4916,43,Chennai,Salaried,174707,775
SYN-4917,53,Bangalore,Business,28023,826
SYN-4918,32,Mumbai,Salaried,93026,826
SYN-4919,23,Pune,Business,108938,792
SYN-4920,63,Mumbai,Salaried,74522,744
SYN-4921,57,Mumbai,Business,181154,756
SYN-4922,26,Mumbai,Salaried,158928,805
SYN-4923,64,Chennai,Business,68345,766
SYN-4924,56,Chennai,Salaried,146466,750
SYN-4925,58,Pune,Salaried,95027,572
SYN-4926,58,Bangalore,Salaried,55910,682
SYN-4927,26,Chennai,Business,54489,731
SYN-4928,48,Mumbai,Business,169663,677
SYN-4929,32,Pune,Business,170021,835
SYN-4930,35,Bangalore,Business,117810,604
SYN-4931,50,Chennai,Business,72638,699
SYN-4932,61,Mumbai,Business,192681,694
SYN-4933,60,Pune,Business,168339,677
SYN-4934,37,Chennai,Business,31716,686
SYN-4935,49,Chennai,Business,64764,583
SYN-4936,49,Mumbai,Salaried,172019,723
SYN-4937,27,Pune,Salaried,66892,732
SYN-4938,58,Delhi,Business,97146,827
SYN-4939,55,Delhi,Salaried,156735,843
SYN-4940,35,Bangalore,Business,164645,806
SYN-4941,35,Chennai,Salaried,139270,620
SYN-4942,37,Pune,Business,64672,819
SYN-4943,49,Chennai,Salaried,136388,561
SYN-4944,60,Mumbai,Salaried,103616,587
SYN-4945,34,Mumbai,Salaried,118781,633
SYN-4946,34,Pune,Salaried,85987,659
SYN-4947,51,Pune,Salaried,114582,645
SYN-4948,36,Mumbai,Business,109205,834
SYN-4949,53,Mumbai,Business,112149,561
SYN-4950,31,Bangalore,Business,104190,803
SYN-4951,30,Bangalore,Salaried,186554,599
SYN-4952,48,Bangalore,Salaried,75658,698
SYN-4953,38,Mumbai,Business,130398,582
SYN-4954,51,Pune,Salaried,160210,614
SYN-4955,65,Bangalore,Salaried,168315,827
SYN-4956,21,Pune,Business,169481,624
SYN-4957,27,Bangalore,Salaried,141090,688
SYN-4958,47,Chennai,Salaried,84368,717
SYN-4959,60,Delhi,Business,189256,742
SYN-4960,37,Chennai,Business,186603,825
SYN-4961,60,Delhi,Business,187147,831
SYN-4962,49,Bangalore,Business,173693,709
SYN-4963,65,Mumbai,Business,114203,683
SYN-4964,41,Mumbai,Salaried,57536,619
SYN-4965,59,Delhi,Salaried,150241,734
SYN-4966,36,Pune,Salaried,117080,608
SYN-4967,25,Pune,Salaried,135751,581
SYN-4968,35,Chennai,Business,79300,765
SYN-4969,41,Delhi,Business,194769,614
SYN-4970,27,Chennai,Business,110892,740
SYN-4971,59,Mumbai,Business,152273,553
SYN-4972,24,Mumbai,Business,60621,702
SYN-4973,54,Chennai,Business,71904,574
SYN-4974,39,Pune,Business,96820,835
SYN-4975,60,Pune,Business,155417,760
SYN-4976,24,Bangalore,Business,93716,632
SYN-4977,21,Bangalore,Business,136041,736
SYN-4978,52,Pune,Business,165907,564
SYN-4979,57,Pune,Business,108606,663
SYN-4980,33,Chennai,Salaried,136450,616
SYN-4981,36,Bangalore,Business,131020,745
SYN-4982,29,Delhi,Business,113213,698
SYN-4983,24,Mumbai,Business,190838,721
SYN-4984,59,Chennai,Business,85005,577
SYN-4985,21,Pune,Salaried,73952,610
SYN-4986,32,Delhi,Business,72459,781
SYN-4987,48,Pune,Business,106426,755
SYN-4988,29,Bangalore,Salaried,127273,564
SYN-4989,27,Mumbai,Salaried,98644,601
SYN-4990,26,Bangalore,Business,164829,814
SYN-4991,61,Pune,Salaried,26604,824
SYN-4992,21,Mumbai,Business,179352,814
SYN-4993,46,Pune,Business,171493,615
SYN-4994,33,Mumbai,Salaried,176477,733
SYN-4995,49,Mumbai,Business,141946,619
SYN-4996,47,Bangalore,Salaried,192403,767
SYN-4997,25,Delhi,Salaried,68155,577
SYN-4998,34,Chennai,Business,84980,795
SYN-4999,42,Delhi,Business,115628,747
SYN-5000,55,Mumbai,Business,170255,729
SYN-5001,61,Delhi,Business,94396,813
SYN-5002,32,Bangalore,Salaried,57350,835
SYN-5003,65,Delhi,Business,91379,735
SYN-5004,38,Mumbai,Salaried,137521,680
SYN-5005,40,Bangalore,Business,195972,789
SYN-5006,42,Delhi,Salaried,45107,607
SYN-5007,29,Delhi,Salaried,142296,696
SYN-5008,55,Chennai,Business,187736,593
SYN-5009,49,Pune,Business,79075,674
SYN-5010,63,Bangalore,Salaried,153263,636
SYN-5011,22,Delhi,Business,69490,587
SYN-5012,51,Bangalore,Salaried,196718,827
SYN-5013,24,Mumbai,Business,89733,571
SYN-5014,37,Bangalore,Salaried,33703,747
SYN-5015,59,Delhi,Business,167952,807
SYN-5016,30,Bangalore,Salaried,111775,667
SYN-5017,40,Mumbai,Salaried,191296,603
SYN-5018,53,Mumbai,Business,140485,792
SYN-5019,53,Bangalore,Salaried,136407,726
SYN-5020,32,Bangalore,Business,91687,734
SYN-5021,37,Bangalore,Business,39021,822
SYN-5022,34,Chennai,Business,42290,793
SYN-5023,59,Chennai,Salaried,143052,832
SYN-5024,27,Mumbai,Business,88156,613
SYN-5025,30,Chennai,Business,156685,812
SYN-5026,63,Bangalore,Business,188079,840
SYN-5027,58,Pune,Salaried,181985,581
SYN-5028,40,Bangalore,Business,176722,618
SYN-5029,51,Mumbai,Business,142811,620
SYN-5030,37,Pune,Salaried,34549,595
SYN-5031,59,Chennai,Business,91226,639
SYN-5032,38,Delhi,Salaried,170947,665
SYN-5033,58,Pune,Salaried,161698,670
SYN-5034,36,Chennai,Salaried,64570,607
SYN-5035,62,Chennai,Business,32886,750
SYN-5036,31,Chennai,Salaried,70194,814
SYN-5037,53,Mumbai,Salaried,68983,624
SYN-5038,28,Mumbai,Salaried,28906,644
SYN-5039,35,Delhi,Salaried,29267,582
SYN-5040,65,Chennai,Business,145929,772
SYN-5041,45,Mumbai,Salaried,32812,810
SYN-5042,61,Chennai,Business,126248,612
SYN-5043,21,Chennai,Salaried,102456,646
SYN-5044,44,Pune,Salaried,100697,581
SYN-5045,36,Chennai,Business,108709,674
SYN-5046,62,Mumbai,Salaried,151507,691
SYN-5047,47,Chennai,Salaried,76114,711
SYN-5048,40,Pune,Business,50600,567
SYN-5049,21,Delhi,Salaried,144811,756
SYN-5050,32,Mumbai,Business,98124,718
SYN-5051,58,Pune,Business,44538,719
SYN-5052,22,Mumbai,Business,138469,749
SYN-5053,48,Bangalore,Salaried,44352,556
SYN-5054,62,Pune,Business,103404,594
SYN-5055,26,Delhi,Business,25415,778
SYN-5056,55,Bangalore,Salaried,129549,687
SYN-5057,60,Pune,Salaried,162046,557
SYN-5058,44,Chennai,Salaried,137694,764
SYN-5059,56,Delhi,Business,170217,622
SYN-5060,45,Chennai,Business,66761,748
SYN-5061,59,Pune,Salaried,163400,669
SYN-5062,55,Pune,Salaried,148857,820
SYN-5063,64,Pune,Salaried,120442,565
SYN-5064,44,Chennai,Business,72345,735
SYN-5065,50,Mumbai,Business,123842,561
SYN-5066,65,Chennai,Salaried,58162,561
SYN-5067,26,Delhi,Business,118980,782
SYN-5068,61,Chennai,Salaried,124651,557
SYN-5069,40,Mumbai,Salaried,174851,738
SYN-5070,29,Mumbai,Business,119688,721
SYN-5071,53,Bangalore,Salaried,145735,799
SYN-5072,50,Bangalore,Salaried,61167,799
SYN-5073,39,Pune,Salaried,44563,599
SYN-5074,55,Chennai,Salaried,98487,597
SYN-5075,59,Chennai,Business,61115,773
SYN-5076,38,Delhi,Salaried,61939,794
SYN-5077,42,Chennai,Salaried,142775,577
SYN-5078,37,Bangalore,Business,59574,603
SYN-5079,56,Bangalore,Business,122739,798
SYN-5080,23,Bangalore,Business,157591,614
SYN-5081,21,Chennai,Salaried,58116,737
SYN-5082,52,Mumbai,Salaried,38049,582
SYN-5083,61,Pune,Salaried,114698,759
SYN-5084,38,Mumbai,Business,70004,658
SYN-5085,29,Bangalore,Business,71563,807
SYN-5086,31,Chennai,Business,98399,552
SYN-5087,24,Mumbai,Business,161359,814
SYN-5088,32,Delhi,Business,143652,673
SYN-5089,26,Delhi,Business,44002,749
SYN-5090,55,Bangalore,Salaried,151214,583
SYN-5091,24,Bangalore,Salaried,48977,609
SYN-5092,57,Bangalore,Salaried,185017,641
SYN-5093,50,Mumbai,Salaried,107571,645
SYN-5094,48,Mumbai,Salaried,120086,666
SYN-5095,49,Mumbai,Salaried,77326,572
SYN-5096,23,Pune,Salaried,137771,710
SYN-5097,64,Mumbai,Salaried,151842,681
SYN-5098,65,Mumbai,Business,172265,717
SYN-5099,65,Bangalore,Salaried,194308,622
SYN-5100,57,Chennai,Business,133319,834
SYN-5101,57,Delhi,Business,115338,617
SYN-5102,59,Bangalore,Business,148788,609
SYN-5103,47,Mumbai,Salaried,149291,653
SYN-5104,40,Chennai,Salaried,80893,586
SYN-5105,23,Bangalore,Business,36902,628
SYN-5106,43,Chennai,Business,83138,643
SYN-5107,25,Pune,Business,80924,734
SYN-5108,49,Bangalore,Salaried,113446,627
SYN-5109,47,Chennai,Salaried,131333,689
SYN-5110,55,Pune,Salaried,137529,779
SYN-5111,33,Chennai,Salaried,90895,703
SYN-5112,55,Chennai,Salaried,168435,705
SYN-5113,32,Bangalore,Salaried,125302,702
SYN-5114,46,Delhi,Salaried,111729,721
SYN-5115,24,Pune,Business,97535,575
SYN-5116,46,Bangalore,Business,187496,721
SYN-5117,43,Mumbai,Business,129088,631
SYN-5118,34,Chennai,Salaried,27551,567
SYN-5119,55,Bangalore,Business,53086,571
SYN-5120,52,Bangalore,Salaried,199609,602
SYN-5121,35,Mumbai,Salaried,51245,786
SYN-5122,53,Pune,Salaried,182555,559
SYN-5123,30,Bangalore,Business,141702,749
SYN-5124,24,Delhi,Salaried,191158,562
SYN-5125,46,Chennai,Business,86291,711
SYN-5126,38,Mumbai,Salaried,25170,592
SYN-5127,63,Delhi,Salaried,139750,710
SYN-5128,57,Bangalore,Salaried,27772,630
SYN-5129,47,Mumbai,Salaried,108756,606
SYN-5130,42,Delhi,Salaried,115970,682
SYN-5131,49,Chennai,Business,33386,774
SYN-5132,39,Mumbai,Business,51186,776
SYN-5133,33,Delhi,Business,180965,831
SYN-5134,24,Bangalore,Business,193798,564
SYN-5135,35,Mumbai,Salaried,27548,751
SYN-5136,39,Chennai,Salaried,104708,556
SYN-5137,34,Chennai,Salaried,25787,692
SYN-5138,43,Delhi,Salaried,81233,769
SYN-5139,23,Chennai,Business,41884,586
SYN-5140,55,Bangalore,Salaried,83033,722
SYN-5141,60,Chennai,Salaried,167984,733
SYN-5142,43,Delhi,Business,173657,724
SYN-5143,30,Mumbai,Business,126691,586
SYN-5144,23,Mumbai,Business,152636,841
SYN-5145,57,Mumbai,Salaried,129276,842
SYN-5146,48,Chennai,Salaried,44316,829
SYN-5147,45,Pune,Business,93883,572
SYN-5148,65,Delhi,Business,156322,686
SYN-5149,65,Delhi,Salaried,198594,649
SYN-5150,57,Bangalore,Business,177319,741
SYN-5151,35,Mumbai,Salaried,127925,801
SYN-5152,50,Pune,Salaried,112601,717
SYN-5153,21,Delhi,Salaried,190906,728
SYN-5154,21,Mumbai,Business,80709,744
SYN-5155,41,Bangalore,Salaried,127541,644
SYN-5156,39,Mumbai,Business,165833,680
SYN-5157,32,Chennai,Salaried,189557,645
SYN-5158,63,Chennai,Salaried,82366,663
SYN-5159,40,Bangalore,Salaried,43282,557
SYN-5160,23,Chennai,Salaried,193598,765
SYN-5161,64,Mumbai,Business,89037,552
SYN-5162,61,Chennai,Business,158807,679
SYN-5163,36,Mumbai,Salaried,55578,595
SYN-5164,45,Pune,Business,82657,619
SYN-5165,60,Mumbai,Business,112690,783
SYN-5166,42,Chennai,Business,109745,839
SYN-5167,32,Mumbai,Salaried,180561,766
SYN-5168,40,Delhi,Business,37170,668
SYN-5169,36,Pune,Salaried,27220,622
SYN-5170,50,Bangalore,Business,161488,645
SYN-5171,25,Bangalore,Business,146468,562
SYN-5172,65,Chennai,Salaried,25287,777
SYN-5173,28,Mumbai,Business,67494,665
SYN-5174,56,Mumbai,Salaried,74557,770
SYN-5175,65,Delhi,Salaried,194616,637
SYN-5176,25,Bangalore,Salaried,161905,843
SYN-5177,52,Mumbai,Business,173253,598
SYN-5178,48,Mumbai,Salaried,156893,773
SYN-5179,34,Chennai,Business,112114,831
SYN-5180,56,Mumbai,Business,174153,787
SYN-5181,65,Pune,Salaried,49693,745
SYN-5182,56,Chennai,Salaried,38197,723
SYN-5183,36,Pune,Salaried,42607,830
SYN-5184,45,Chennai,Salaried,158305,847
SYN-5185,51,Delhi,Business,111952,709
SYN-5186,24,Mumbai,Salaried,69072,794
SYN-5187,31,Mumbai,Salaried,71565,832
SYN-5188,34,Chennai,Business,165680,615
SYN-5189,61,Delhi,Salaried,198666,629
SYN-5190,24,Bangalore,Salaried,97725,692
SYN-5191,52,Bangalore,Salaried,59518,818
SYN-5192,28,Mumbai,Business,119346,845
SYN-5193,59,Delhi,Salaried,58169,556
SYN-5194,29,Mumbai,Salaried,38292,691
SYN-5195,65,Delhi,Salaried,59393,616
SYN-5196,49,Pune,Business,58342,602
SYN-5197,36,Bangalore,Salaried,35860,616
SYN-5198,53,Mumbai,Business,112940,574
SYN-5199,47,Bangalore,Business,76653,551
SYN-5200,64,Mumbai,Business,180941,668
SYN-5201,49,Pune,Business,118286,753
SYN-5202,58,Mumbai,Salaried,59608,586
SYN-5203,64,Mumbai,Salaried,181818,595
SYN-5204,47,Mumbai,Business,103259,743
SYN-5205,59,Mumbai,Salaried,177578,821
SYN-5206,34,Mumbai,Salaried,94119,676
SYN-5207,55,Bangalore,Salaried,187552,748
SYN-5208,46,Delhi,Salaried,173763,591
SYN-5209,33,Mumbai,Business,152624,557
SYN-5210,53,Mumbai,Business,131394,835
SYN-5211,44,Pune,Business,145718,570
SYN-5212,45,Delhi,Business,65100,593
SYN-5213,57,Chennai,Business,119909,735
SYN-5214,24,Bangalore,Business,91777,703
SYN-5215,62,Mumbai,Business,138111,750
SYN-5216,33,Bangalore,Salaried,83908,840
SYN-5217,47,Bangalore,Salaried,104246,742
SYN-5218,31,Pune,Salaried,58941,636
SYN-5219,45,Delhi,Business,55794,595
SYN-5220,39,Delhi,Business,81739,760
SYN-5221,63,Delhi,Business,196585,834
SYN-5222,65,Bangalore,Business,64663,601
SYN-5223,64,Chennai,Salaried,164932,802
SYN-5224,59,Chennai,Salaried,188256,758
SYN-5225,30,Delhi,Business,47186,842
SYN-5226,64,Pune,Business,82829,652
SYN-5227,56,Bangalore,Salaried,60121,694
SYN-5228,50,Delhi,Business,199774,579
SYN-5229,44,Chennai,Salaried,83959,675
SYN-5230,37,Delhi,Salaried,88146,589
SYN-5231,26,Bangalore,Business,131343,564
SYN-5232,44,Bangalore,Business,147396,749
SYN-5233,65,Chennai,Business,155909,719
SYN-5234,50,Pune,Business,191652,721
SYN-5235,33,Bangalore,Salaried,139448,739
SYN-5236,57,Pune,Business,128029,747
SYN-5237,59,Chennai,Business,41667,770
SYN-5238,34,Bangalore,Salaried,45729,640
SYN-5239,42,Bangalore,Business,30800,824
SYN-5240,65,Mumbai,Business,187090,706
SYN-5241,53,Mumbai,Business,73592,754
SYN-5242,59,Delhi,Business,122311,844
SYN-5243,45,Pune,Business,142095,643
SYN-5244,28,Delhi,Salaried,143803,691
SYN-5245,29,Delhi,Business,179272,610
SYN-5246,38,Delhi,Business,57123,696
SYN-5247,24,Bangalore,Salaried,89962,630
SYN-5248,47,Mumbai,Business,108030,708
SYN-5249,34,Mumbai,Business,173523,761
SYN-5250,35,Pune,Salaried,52328,559
SYN-5251,22,Chennai,Salaried,154940,821
SYN-5252,43,Delhi,Salaried,56522,590
SYN-5253,44,Chennai,Business,49216,835
SYN-5254,38,Bangalore,Salaried,79818,735
SYN-5255,63,Bangalore,Salaried,138494,808
SYN-5256,50,Bangalore,Business,195521,805
SYN-5257,24,Mumbai,Business,75854,633
SYN-5258,62,Mumbai,Business,114505,625
SYN-5259,35,Pune,Business,143742,617
SYN-5260,57,Pune,Business,109912,758
SYN-5261,33,Delhi,Business,25892,607
SYN-5262,38,Mumbai,Salaried,189967,732
SYN-5263,30,Pune,Salaried,31445,738
SYN-5264,41,Chennai,Salaried,34533,562
SYN-5265,30,Pune,Salaried,58560,583
SYN-5266,40,Delhi,Business,146402,649
SYN-5267,28,Pune,Salaried,183391,704
SYN-5268,35,Chennai,Salaried,82046,753
SYN-5269,54,Mumbai,Business,68117,567
SYN-5270,33,Mumbai,Salaried,124112,727
SYN-5271,43,Delhi,Business,71140,563
SYN-5272,59,Delhi,Business,89521,726
SYN-5273,29,Bangalore,Business,197824,659
SYN-5274,36,Delhi,Salaried,64525,776
SYN-5275,35,Chennai,Salaried,161894,639
SYN-5276,21,Bangalore,Business,149172,663
SYN-5277,43,Delhi,Salaried,84411,766
SYN-5278,48,Mumbai,Business,34111,790
SYN-5279,46,Mumbai,Salaried,169500,785
SYN-5280,23,Chennai,Salaried,126997,804
SYN-5281,28,Chennai,Salaried,77403,745
SYN-5282,23,Mumbai,Salaried,153815,613
SYN-5283,30,Pune,Salaried,117856,833
SYN-5284,35,Chennai,Salaried,48498,802
SYN-5285,63,Pune,Business,165019,682
SYN-5286,46,Pune,Salaried,110016,776
SYN-5287,37,Delhi,Salaried,80003,660
SYN-5288,65,Delhi,Salaried,67306,810
SYN-5289,22,Mumbai,Business,91520,628
SYN-5290,43,Chennai,Salaried,199326,644
SYN-5291,32,Bangalore,Business,39984,743
SYN-5292,32,Chennai,Business,80329,740
SYN-5293,62,Mumbai,Business,88502,795
SYN-5294,36,Mumbai,Salaried,164348,578
SYN-5295,38,Pune,Business,97293,603
SYN-5296,36,Mumbai,Business,107642,667
SYN-5297,56,Bangalore,Salaried,196232,837
SYN-5298,41,Delhi,Salaried,198012,586
SYN-5299,35,Pune,Salaried,130196,579
SYN-5300,53,Bangalore,Business,85093,842
SYN-5301,51,Bangalore,Business,41582,710
SYN-5302,38,Pune,Salaried,119773,713
SYN-5303,37,Chennai,Salaried,70686,584
SYN-5304,44,Mumbai,Business,95167,586
SYN-5305,25,Chennai,Business,111493,769
SYN-5306,38,Mumbai,Salaried,176055,742
SYN-5307,58,Delhi,Business,143190,830
SYN-5308,52,Bangalore,Salaried,40780,794
SYN-5309,21,Delhi,Salaried,91485,636
SYN-5310,48,Delhi,Salaried,43643,804
SYN-5311,27,Delhi,Salaried,64235,707
SYN-5312,25,Delhi,Salaried,137720,756
SYN-5313,50,Chennai,Business,131426,568
SYN-5314,57,Chennai,Business,81523,587
SYN-5315,31,Pune,Business,151844,668
SYN-5316,26,Chennai,Salaried,59564,774
SYN-5317,62,Pune,Salaried,145686,723
SYN-5318,65,Chennai,Business,195065,828
SYN-5319,47,Bangalore,Salaried,192091,656
SYN-5320,61,Chennai,Business,78219,609
SYN-5321,59,Mumbai,Business,111197,708
SYN-5322,33,Mumbai,Business,72628,669
SYN-5323,28,Delhi,Salaried,66560,611
SYN-5324,58,Mumbai,Business,31165,728
SYN-5325,52,Pune,Business,99131,838
SYN-5326,61,Pune,Business,150812,553
SYN-5327,24,Mumbai,Salaried,135327,837
SYN-5328,50,Pune,Business,106051,828
SYN-5329,63,Pune,Business,130097,702
SYN-5330,57,Pune,Business,106136,595
SYN-5331,47,Delhi,Business,116110,768
SYN-5332,65,Mumbai,Business,111671,566
SYN-5333,22,Pune,Salaried,117537,711
SYN-5334,65,Delhi,Business,77213,569
SYN-5335,58,Pune,Business,173123,768
SYN-5336,60,Delhi,Business,140704,590
SYN-5337,28,Chennai,Business,61006,841
SYN-5338,65,Pune,Salaried,109173,655
SYN-5339,24,Bangalore,Business,27085,641
SYN-5340,44,Bangalore,Salaried,67339,820
SYN-5341,31,Pune,Business,79098,768
SYN-5342,40,Delhi,Salaried,107316,698
SYN-5343,54,Chennai,Business,185359,751
SYN-5344,43,Bangalore,Business,197348,772
SYN-5345,36,Bangalore,Business,93609,699
SYN-5346,35,Bangalore,Business,44134,706
SYN-5347,60,Mumbai,Business,174260,675
