loan_id,total_rec_late_fee,recoveries,last_pymnt_amnt,time_since_last_payment,total_rec_int,total_rec_prncp,loan_status_binary
L-5410,140.61451468301675,1292.2257887112644,27.727522218487643,11,38315.0,117082.7221208056,0
L-5411,147.99619188683306,1943.4898899221935,40.85453635711332,12,21871.2,64918.8279436622,0
L-5412,221.80377991651523,885.4129977195779,31.81842095180565,18,32796.700000000004,90605.79467567267,0
L-5413,0.0,0.0,4439.916803025587,0,47647.648972127805,210245.56811022357,1
L-5414,299.3320574829363,1963.1352446378717,8.144592288799052,26,35426.1,129806.12461654104,0
L-5415,339.787576245941,645.93390301703,48.25255398494804,31,90522.70000000001,292776.7997411678,0
L-5416,221.40855008711213,163.8676532534953,34.88735385897115,30,64606.4,92581.70708988333,0
L-5417,0.0,0.0,43488.05653536155,1,123426.24714198706,289680.0919090594,1
L-5418,0.0,0.0,8576.015805635845,1,45709.890526644216,220132.51314474354,1
L-5419,183.97495088094908,219.66453928911176,14.031575355738429,9,68446.40000000001,146692.98935459985,0
L-5420,0.0,0.0,9592.710126227737,1,77364.05241410843,523079.2282444085,1
L-5421,149.12533454099537,1379.9978362161005,30.248176517013007,29,23473.7,59402.080944604524,0
L-5422,0.0,0.0,12037.974270430966,0,162895.0993088854,601113.2860173662,1
L-5423,171.22391772953807,1447.5855887189698,36.932535836821245,32,45765.8,157595.29501120673,0
L-5424,424.2182078172378,1872.0577389299992,43.35235533365662,14,68736.1,100957.31476804047,0
L-5425,301.5625824177503,673.396527582202,34.64061989892802,32,58213.600000000006,219682.09462156313,0
L-5426,0.0,0.0,4775.435470256297,0,47106.47925477859,228468.3329709871,1
L-5427,0.0,0.0,17347.28035613437,1,58051.148737036165,378338.496250758,1
L-5428,0.0,0.0,23196.315485504805,0,164089.41722769855,603781.9657246404,1
L-5429,0.0,0.0,10409.945510726846,0,60387.747310978484,383393.90307493013,1
L-5430,457.5571520017989,461.3530868413564,32.98980086109824,24,7726.8,18330.08417604253,0
L-5431,0.0,0.0,1954.9363542211306,1,28559.059149955483,72321.85963555065,1
L-5432,182.67012936829408,1655.1630650486927,30.268650839951228,13,48607.100000000006,68201.66352520234,0
L-5433,98.98816510616632,690.9547330131654,29.640192394426702,22,79762.1,195399.4404918059,0
L-5434,0.0,0.0,2818.842056078321,0,43020.80472571257,131337.72205631458,1
L-5435,327.4002571343506,1504.6772882193632,40.50085031382444,33,33501.9,94505.48413201194,0
L-5436,0.0,0.0,2855.9080355654814,1,29622.19699155784,113793.04348058662,1
L-5437,0.0,0.0,28003.548369478296,1,152830.32169964633,554370.3699673223,1
L-5438,0.0,0.0,9542.789545635245,1,31678.278970174557,55292.82757812769,1
L-5439,0.0,0.0,16042.031735140748,1,238090.7278205225,654772.1451762799,1
L-5440,61.07583428881315,1693.5982807725054,2.6507652994641475,27,40617.8,41542.31731559411,0
L-5441,0.0,0.0,6465.4421532717215,1,106531.27317574619,289191.0440190667,1
L-5442,139.6980533324552,455.93047699309307,39.691614055083036,19,97918.3,246118.4918590807,0
L-5443,431.85347595397974,831.8636956539191,49.96149603974154,36,76035.7,107266.95052280021,0
L-5444,0.0,0.0,20608.946472113254,1,101025.28724359791,429239.33314797067,1
L-5445,0.0,0.0,9385.48051739348,1,21331.25848544339,120309.72135154388,1
L-5446,298.3448001272942,922.961015586911,1.1584292047759126,23,64091.0,162472.52152984653,0
L-5447,0.0,0.0,11668.035429370319,1,96992.53827413227,349782.9723869684,1
L-5448,0.0,0.0,1143.7806293033705,1,16349.051411113456,41093.519813100764,1
L-5449,0.0,0.0,40000.509847335656,0,161287.78183913717,551642.176353855,1
L-5450,0.0,0.0,6032.911806944474,1,36490.15472878717,145717.2385604119,1
L-5451,0.0,0.0,32451.36386690833,0,150861.98647477798,506549.16671651875,1
L-5452,0.0,0.0,6602.807812715585,1,51149.65292903477,305720.94301697775,1
L-5453,70.82104902088952,198.39114527761768,3.9905368880432555,21,64835.100000000006,202502.80303454367,0
L-5454,0.0,0.0,37815.07305750346,1,215949.24373191423,646494.7786621248,1
L-5455,369.1989923711203,336.70872084388395,20.47293919014187,26,74538.7,119130.72915144828,0
L-5456,386.75488715867726,1789.7634901326744,18.25893356403286,10,47586.100000000006,96345.37265034982,0
L-5457,0.0,0.0,7559.699700823954,1,95780.47272899297,288440.7294217325,1
L-5458,0.0,0.0,22422.98238556976,0,228800.20840462673,772405.6157112028,1
L-5459,0.0,0.0,2534.0644264043945,1,19009.799538230945,117511.29891162914,1
L-5460,259.3071197127446,1553.9725377953007,37.69307670437361,8,61740.3,242729.14699840668,0
L-5461,486.0196672073256,693.9780910747694,17.028510372804217,25,51856.3,141849.98834111766,0
L-5462,0.0,0.0,11968.456639396834,0,93419.94610830252,498062.06470540474,1
L-5463,131.635243601638,1411.7574614335304,6.0294209427951,25,38557.4,145947.44833713866,0
L-5464,178.7880066386221,1780.5186357465393,21.358196297553576,31,58632.0,212542.2560608394,0
L-5465,0.0,0.0,11793.13398321674,1,35404.64857266909,109414.77926561362,1
L-5466,0.0,0.0,11114.501440327595,0,81578.06045253435,336553.0133560878,1
L-5467,0.0,0.0,18830.862919274325,0,83339.02336918336,455174.5586106334,1
L-5468,0.0,0.0,1799.8073108766787,1,16070.013768028719,61866.34155997729,1
L-5469,0.0,0.0,12805.104072474975,0,191920.27268663474,693741.5062447935,1
L-5470,265.6995398623825,1505.293996275308,23.148971081863408,31,83935.5,91404.9995406929,0
L-5471,0.0,0.0,3982.6997619085814,1,23582.776858070138,77576.11624650187,1
L-5472,298.00624452179443,1506.312359159203,6.38288205733758,12,72364.5,200330.55855468256,0
L-5473,0.0,0.0,12712.11094576257,0,155665.5761250076,489234.7070831403,1
L-5474,0.0,0.0,30591.628551337883,1,167349.7063978187,477617.1343470075,1
L-5475,475.5870350374305,100.37953415550183,9.785649564297655,26,49288.5,53014.227583503234,0
L-5476,0.0,0.0,12456.767848992042,1,123126.07087247333,394732.20305976016,1
L-5477,450.3814926874486,887.0577141864139,47.725182197469266,8,77826.1,168491.87544402233,0
L-5478,0.0,0.0,28316.463295816124,0,34667.79891828536,241495.0939371304,1
L-5479,0.0,0.0,6094.462892645732,0,94154.14944854689,234578.8914332487,1
L-5480,208.15514815221283,1739.6639289155776,42.150171284840596,22,23230.2,41095.885227030056,0
L-5481,0.0,0.0,9025.865993798663,0,57733.205575608044,543129.352178535,1
L-5482,366.3492269696601,1374.4884681041665,34.904591566129525,12,20902.2,40245.57457126235,0
L-5483,0.0,0.0,10815.923909606532,1,102143.57564219229,453989.70881117793,1
L-5484,380.6536623997862,307.6307122359401,49.85284274597141,18,91507.1,222146.02665166633,0
L-5485,0.0,0.0,61236.64502304216,0,132516.19796316183,509850.72706502466,1
L-5486,0.0,0.0,16916.29604197581,1,164539.99655585486,758368.2935294288,1
L-5487,0.0,0.0,14849.213940836858,1,97793.72309461827,192748.21870827084,1
L-5488,260.5772106365555,1182.0912650627217,43.82806848412512,21,17208.600000000002,21574.97500898682,0
L-5489,435.92519391707845,1325.298751132969,3.023440840133845,21,98508.70000000001,256430.79003876442,0
L-5490,0.0,0.0,45563.2323337048,1,88326.60887486463,340885.0946608342,1
L-5491,0.0,0.0,11124.241370460963,1,50607.62707411118,191148.5614729936,1
L-5492,0.0,0.0,83238.61446848455,0,206181.57853389523,619491.5151163822,1
L-5493,0.0,0.0,8041.839474705172,1,77227.67509635625,329693.12624648336,1
L-5494,473.38831984101165,261.6072364940186,24.243134496055806,27,44348.600000000006,106751.21159029586,0
L-5495,425.43913518266027,342.9052078152561,43.57011162840973,23,94796.70000000001,119316.18479935982,0
L-5496,0.0,0.0,35456.10488048202,0,282333.8349350102,775013.4938549731,1
L-5497,383.10356752689074,366.5650928607485,41.46201162487091,9,12498.1,39149.357758840844,0
L-5498,0.0,0.0,13738.284274643685,0,98968.4613336851,425345.77667000075,1
L-5499,179.0372681108365,262.96468667891054,8.066020086233527,23,63689.8,128377.43851052389,0
L-5500,282.97580185279884,1993.8434693299969,9.685216009818149,6,25203.300000000003,63150.260067546034,0
L-5501,452.52331762199384,1237.5760464502782,42.366689101917125,29,35395.1,88224.39984417094,0
L-5502,0.0,0.0,40228.28153670682,0,114208.84337537263,360042.62008746766,1
L-5503,0.0,0.0,56545.3967279726,0,168579.4694678883,632074.7249471509,1
L-5504,0.0,0.0,5083.414732016462,0,49854.70682384179,151050.408245249,1
L-5505,0.0,0.0,2275.7759142727837,1,39661.78541500976,76991.03708323558,1
L-5506,156.02454593030245,1096.1380462536063,30.576832258087144,36,70384.2,115623.38730391666,0
L-5507,0.0,0.0,4686.91317746251,1,34500.05312290225,118743.4468482302,1
L-5508,0.0,0.0,38348.665632692304,1,217548.44503779407,758017.4690916024,1
L-5509,138.40316438565804,1035.6458264412668,15.489755829239465,26,12636.800000000001,49094.06166157205,0
L-5510,0.0,0.0,16123.791148659238,1,53161.073248068526,105798.2661453646,1
L-5511,0.0,0.0,12997.854399372283,1,91631.56191698292,452974.8697225346,1
L-5512,335.48836528794556,1874.1896791135282,34.081131429935766,35,34822.9,132343.22372340248,0
L-5513,135.86229228473678,1663.0995150645253,36.92690037829585,36,39723.5,48661.64459289597,0
L-5514,137.15697591002777,1835.8486120673306,0.456346769722521,16,10783.6,15336.46895048071,0
L-5515,0.0,0.0,21321.203634131984,0,162271.68263949145,577173.6320557616,1
L-5516,488.7532654064175,1931.5856894898143,38.401470502881565,20,78189.7,258996.58709532465,0
L-5517,0.0,0.0,18007.54623024121,1,111989.47602692356,767911.36352147,1
L-5518,181.44020543207034,1747.4679711871986,41.89084047318485,31,84559.70000000001,208053.5943511874,0
L-5519,0.0,0.0,17553.60036250356,0,213478.65316104653,900298.3368694341,1
L-5520,0.0,0.0,29468.40967807596,0,123779.07137688363,402053.0568426639,1
L-5521,0.0,0.0,62310.47002503672,1,141837.20384848467,624760.387200666,1
L-5522,0.0,0.0,7078.5957548206425,1,62788.6069198536,209383.8562547222,1
L-5523,0.0,0.0,17570.407432719847,0,46976.42977759251,367176.4282888038,1
L-5524,0.0,0.0,46996.53723003097,0,104936.35110292831,586684.0724933802,1
L-5525,158.82241533314811,1672.4877559297904,11.03160160913056,8,52758.5,77592.81989509998,0
L-5526,0.0,0.0,28615.230396812032,1,67174.50018666935,268817.54908242787,1
L-5527,0.0,0.0,75512.61733921936,1,202268.23361146226,612084.1681384278,1
L-5528,221.94912663331235,448.5588710324356,46.60945024480705,10,82557.3,208466.3021717728,0
L-5529,0.0,0.0,4925.554724340408,0,21766.60739426324,88451.80560522522,1
L-5530,0.0,0.0,14244.013884633141,1,32568.90387380318,97470.26937365653,1
L-5531,0.0,0.0,12229.774787619268,1,139635.32093928955,414089.9676941267,1
L-5532,0.0,0.0,24443.801483055202,0,229480.3624860632,649748.1407363566,1
L-5533,368.5494583154805,1680.8589540264195,41.74272815367444,17,10750.7,32099.976216118328,0
L-5534,0.0,0.0,13276.599550371719,1,111618.95922740652,598266.8122956154,1
L-5535,0.0,0.0,5839.547596942604,0,44651.322149300606,133500.51357832615,1
L-5536,0.0,0.0,30325.423541102446,0,98311.70450406318,811118.5140776181,1
L-5537,0.0,0.0,2728.4386897189897,0,34546.321092616294,100774.8727562729,1
L-5538,0.0,0.0,17999.757568028555,0,148430.12018615718,891934.0911219943,1
L-5539,0.0,0.0,3241.044094257363,1,18749.642137549243,136564.6520775762,1
L-5540,433.2975786379773,1463.6588637041848,18.805920420973592,10,88050.20000000001,313164.243806026,0
L-5541,467.2880929973848,741.332288687964,18.6897284785586,22,83298.90000000001,261505.18535028168,0
L-5542,0.0,0.0,8771.40712365601,0,145142.96476733263,497188.54836544313,1
L-5543,0.0,0.0,17280.95378086753,0,90473.22034676162,282457.34020049253,1
L-5544,0.0,0.0,22818.456246261176,1,161158.98721823166,628719.0747152566,1
L-5545,0.0,0.0,12055.208052152271,0,80966.92895751873,308293.929108744,1
L-5546,401.69568895810966,1373.807807166185,16.770939900364144,36,50553.0,113360.94402519552,0
L-5547,490.70811283886746,1150.353209725902,29.375111454938928,13,42349.200000000004,125595.41761339884,0
L-5548,164.3717376596379,1249.454527718982,20.780029889792402,16,70223.6,191577.04970190654,0
L-5549,0.0,0.0,14682.670798216253,1,180353.15233090782,324534.4919640488,1
L-5550,478.18543555668214,1583.4245827711864,23.07762696072666,21,83978.90000000001,212383.4992902961,0
L-5551,0.0,0.0,24960.119364691294,1,114569.61959778199,670861.3616493753,1
L-5552,0.0,0.0,34771.49713992257,1,121952.12535282016,497494.8401042664,1
L-5553,231.56691995771828,1355.7033830013781,5.785726591581425,34,53232.9,177313.8168405234,0
L-5554,57.53619288269493,1349.5721646689713,29.16783058169915,34,41400.3,47391.15083898149,0
L-5555,0.0,0.0,16768.253681844806,0,94558.7510702892,702284.9793210654,1
L-5556,343.82986174248686,563.1811534082767,18.832866993731212,25,96535.8,96875.99192848006,0
L-5557,200.61238998792203,125.82653564076816,48.639378175666835,31,7884.900000000001,22816.064452745366,0
L-5558,133.0633016693219,1104.2653800484236,8.165458256023806,11,67147.6,209353.2483995004,0
L-5559,206.55271605670012,443.60863876115445,44.27371100568246,35,27418.800000000003,90339.669421617,0
L-5560,0.0,0.0,24149.099403722714,0,62928.349688112314,163674.81862837437,1
L-5561,343.03710916811946,567.315692349021,26.548231443876062,23,86584.3,277439.1922204266,0
L-5562,0.0,0.0,15210.257729964831,1,69763.81570273828,233324.25587687828,1
L-5563,327.57617625825077,1451.1418937232902,36.47040093482213,11,87547.8,333981.5956981077,0
L-5564,425.54421396138633,772.7503217513259,25.971361963664364,22,36181.200000000004,109795.30197145189,0
L-5565,0.0,0.0,43618.04574311898,0,59269.65582292502,475019.6862705733,1
L-5566,470.1052601056449,484.61584882765646,48.48128339051265,28,18212.7,34810.53397155182,0
L-5567,404.511317556025,1323.851178919795,2.740189603297327,19,30175.600000000002,62684.2042193743,0
L-5568,0.0,0.0,59932.35078849761,0,159055.3441420375,421981.3403698643,1
L-5569,100.32137119028873,293.9521804154373,15.994506719309298,24,96779.6,136591.1520412162,0
L-5570,284.25517973094395,1403.6028236348268,20.193224710920234,28,72741.3,148707.04239522884,0
L-5571,0.0,0.0,73614.19590844559,1,262915.3149073867,453621.6256001306,1
L-5572,0.0,0.0,89074.45602917268,1,96623.6226071349,537053.3811162023,1
L-5573,0.0,0.0,46245.72868360312,1,214856.17827691502,691294.9346896352,1
L-5574,0.0,0.0,7008.782805091716,1,94285.26840034076,373016.43092168396,1
L-5575,185.2102164667993,1034.3376508689837,24.648283081028303,24,20584.5,29916.525011850295,0
L-5576,0.0,0.0,15742.906302708205,1,137032.38547705847,627235.4390326448,1
L-5577,0.0,0.0,2251.493297660939,0,17173.13464302349,48740.47138450828,1
L-5578,0.0,0.0,5983.98443738509,1,57263.18066225823,265969.2059296858,1
L-5579,0.0,0.0,17366.14453961405,1,66688.07957557104,554236.8081872923,1
L-5580,399.33249795980515,1836.8449689993247,32.275599384423494,35,39921.600000000006,87358.13424876361,0
L-5581,116.03704797789153,1429.1140188211266,5.756098326478732,10,19025.100000000002,31362.678748712384,0
L-5582,0.0,0.0,26523.72216791128,0,163407.94715807604,749271.413022941,1
L-5583,0.0,0.0,5118.914025127795,0,13995.872824177195,94060.0636041973,1
L-5584,0.0,0.0,61479.48859385546,1,191875.02203317184,563262.3774046898,1
L-5585,0.0,0.0,26238.819612429503,0,129062.70437381297,513935.1340968723,1
L-5586,160.86085691504377,592.0666147403549,35.65618170226643,22,81555.40000000001,314852.2416097077,0
L-5587,0.0,0.0,14004.762967466246,0,211830.09797763202,695720.4250337289,1
L-5588,349.61090697936805,247.86845411326576,17.61533042141697,26,11851.2,39457.38271138657,0
L-5589,263.9903089760601,116.59575401398374,12.7568616083593,34,35959.4,111792.0019961848,0
L-5590,0.0,0.0,15669.1194390214,1,126351.89821924259,348968.7191480031,1
L-5591,180.15411628332916,899.3657247979405,11.425804610518064,35,33266.8,54594.77431641848,0
L-5592,83.70999826250218,1546.3079965247043,24.067996454625717,8,64298.4,232519.49029408835,0
L-5593,441.131980095771,1348.5965081896495,11.893266773375904,24,58445.5,125425.43443754113,0
L-5594,0.0,0.0,43349.13818505682,0,244356.12201757546,724819.0148881421,1
L-5595,0.0,0.0,7487.143798077238,0,62135.783136452555,232588.9788228437,1
L-5596,0.0,0.0,55140.235933811986,1,95745.53026321437,413594.6589904593,1
L-5597,126.95796190041884,1338.2725183153382,31.71607034132395,8,97251.8,224352.39520020218,0
L-5598,487.4833050224496,1875.9127781041573,49.39530723743453,7,94053.70000000001,137303.5081718611,0
L-5599,107.47298332835935,154.39088852504284,21.79551512144233,13,27523.0,41577.171769362794,0
L-5600,0.0,0.0,15170.721038041693,1,180912.87313494956,612437.0644824035,1
L-5601,0.0,0.0,41036.676762203795,0,190641.06333834212,642683.360812518,1
L-5602,0.0,0.0,17334.42182801056,0,101657.82038461376,577769.0719521957,1
L-5603,315.5304360043019,1061.0499376306275,10.987898251619493,32,84216.90000000001,305795.4015541184,0
L-5604,0.0,0.0,5966.497602485167,0,72323.78085772773,275947.6137417088,1
L-5605,153.97432852114957,1511.3475327234078,37.536601569646,26,38668.5,147097.54482346342,0
L-5606,0.0,0.0,21695.842874552258,1,145123.12877976772,440710.30060496146,1
L-5607,0.0,0.0,26325.769759561437,1,184275.44831183992,766461.061467548,1
L-5608,0.0,0.0,2610.4868857935226,0,25219.6901055759,107746.97946360169,1
L-5609,0.0,0.0,22049.88297967729,1,108119.2715092183,364908.44290859444,1
L-5610,0.0,0.0,1655.8939372794641,1,15042.173356808255,83872.68422007166,1
L-5611,238.6407497854514,1117.2236870595323,36.2619545960478,13,35967.200000000004,57025.06702345061,0
L-5612,0.0,0.0,11523.998307999345,0,174284.25706106043,401579.79000583553,1
L-5613,0.0,0.0,23703.005235964858,0,277064.04048055067,613646.8146670329,1
L-5614,0.0,0.0,5061.246689742184,1,26578.17531473447,158146.56282847837,1
L-5615,0.0,0.0,65747.53967404323,0,88440.42315050995,600803.5049145902,1
L-5616,0.0,0.0,10653.819428048544,0,63541.34683090016,207935.16652992176,1
L-5617,231.7585668482219,385.6983130118972,30.52878392686139,9,39100.3,147741.46197410914,0
L-5618,347.07488704081646,967.5090222660895,22.74602387677735,7,21238.5,62789.402087722374,0
L-5619,0.0,0.0,7084.563121963309,1,112590.99362156025,392887.1110763153,1
L-5620,0.0,0.0,14301.133122366207,1,102912.22411571999,474519.36919783533,1
L-5621,341.83214546205807,869.563423394782,36.99893541084513,30,27909.9,53363.730942676884,0
L-5622,0.0,0.0,14092.843348704102,1,101616.82378892123,481126.481602223,1
L-5623,0.0,0.0,6219.183397963566,1,53048.851040109796,160358.66619112465,1
L-5624,0.0,0.0,11015.566642195063,1,199715.86895618343,435057.2693773528,1
L-5625,0.0,0.0,35882.95585910543,0,202603.18826715567,656066.5063539137,1
L-5626,0.0,0.0,17417.365817081663,0,125473.06673369085,747260.6260489445,1
L-5627,64.30973588403992,904.3636828582643,42.53260886727275,20,97879.6,267859.6340923941,0
L-5628,0.0,0.0,21239.86870772615,1,54651.76339692565,445447.40984315396,1
L-5629,0.0,0.0,22198.395058173628,0,112977.73271239774,580893.5075028106,1
L-5630,0.0,0.0,7251.157060672834,0,61522.03092145539,436725.53147347755,1
L-5631,0.0,0.0,43238.80256897196,0,121553.6599757129,517559.3074779318,1
L-5632,310.5492471508888,1273.6730699116151,22.314037360636306,24,75597.40000000001,115316.45912597678,0
L-5633,0.0,0.0,2366.114736300009,0,32153.02139083039,114772.55122518446,1
L-5634,0.0,0.0,6439.295268468157,0,90623.6689911081,275022.603632429,1
L-5635,0.0,0.0,15462.587085152642,0,73414.79106110026,414835.7534898937,1
L-5636,0.0,0.0,2017.6794170442886,1,18545.644988392185,41922.23054047106,1
L-5637,0.0,0.0,6340.878010095876,1,46707.39119470166,303275.397541966,1
L-5638,0.0,0.0,1477.4574242830838,1,10466.19189905344,77189.09323791624,1
L-5639,262.79265465147455,875.2682841967489,15.802713002075752,24,14156.5,14487.216290302202,0
L-5640,0.0,0.0,7643.2098649692925,1,59992.85769813815,196569.3297936914,1
L-5641,0.0,0.0,3576.668563808838,1,34417.36543703801,109719.97405159417,1
L-5642,334.0010535248336,777.6348850300369,27.903381083699124,16,81137.1,168991.87924772655,0
L-5643,0.0,0.0,2066.8499117858296,1,13374.581505494067,61775.18902660525,1
L-5644,81.27308342559158,1183.3320616656995,13.746156056173847,27,75882.5,301827.72180117056,0
L-5645,422.9377864581407,1329.5144560287067,12.864729087744136,28,27326.800000000003,55597.417960494626,0
L-5646,0.0,0.0,12515.81548562094,1,75668.71319943311,420534.9128015842,1
L-5647,0.0,0.0,6474.2347517409835,1,97845.5591336903,181225.1883657277,1
L-5648,495.03979407046273,353.99271762017315,12.875758245263407,34,13251.900000000001,26774.08173044471,0
L-5649,0.0,0.0,17692.745767752484,1,79784.49372090196,322859.06538280676,1
L-5650,188.75948178818217,501.1465897010008,30.88768506619382,9,8662.9,27819.53753469121,0
L-5651,0.0,0.0,4440.904625523108,0,22381.428347610785,164052.55097503695,1
L-5652,112.81318438023611,1318.0948554180557,45.452824081146034,15,26992.800000000003,49264.28588640173,0
L-5653,0.0,0.0,17349.68140783592,1,104784.71838143888,771578.4506894879,1
L-5654,0.0,0.0,3566.858311722914,0,51575.98852963627,219170.8724349635,1
L-5655,116.20203883209724,1136.3581691861507,7.727981855573568,19,57824.3,117026.11457620707,0
L-5656,0.0,0.0,6705.46366338517,0,62330.930509049926,223280.88556204335,1
L-5657,275.0936150897345,392.6259964855051,23.61921380216408,34,89399.90000000001,345856.2387048023,0
L-5658,340.67866928140415,1316.6689049071842,15.739300069908301,25,17832.600000000002,32811.465179144696,0
L-5659,266.01388200155907,566.4554716328807,18.495584490939756,26,48375.3,65377.80381458655,0
L-5660,0.0,0.0,5695.728729508471,0,102424.94836541174,328935.60781418293,1
L-5661,0.0,0.0,4283.452014421399,1,18471.806833897754,75897.76052726706,1
L-5662,0.0,0.0,11698.547516917375,1,33894.64853707986,208316.2551749467,1
L-5663,232.89956179082637,707.4358468354174,42.59417227990473,10,77129.90000000001,119131.11723692615,0
L-5664,426.2737251621523,876.2461761526299,44.93231422344869,35,34925.700000000004,58718.09084992955,0
L-5665,272.0369213203385,1362.920899862277,31.929634810445407,33,25939.800000000003,40569.40222818815,0
L-5666,0.0,0.0,12790.995347532185,0,165837.692312184,613344.0275848025,1
L-5667,0.0,0.0,73397.24895489616,1,236161.78948252,658481.8158075128,1
L-5668,0.0,0.0,13701.539451944873,1,49470.44156045796,388195.84498174716,1
L-5669,427.93561169926824,604.7873377160006,39.3945336777357,11,26995.0,96620.80296357698,0
L-5670,0.0,0.0,5033.385248337071,1,28003.993536568647,169043.0552338231,1
L-5671,297.91126507967823,1661.679279430467,30.397562948092006,12,27104.300000000003,108387.71117827881,0
L-5672,0.0,0.0,14993.931504725344,0,150502.764535445,546994.7999039786,1
L-5673,0.0,0.0,31579.089579534102,0,134837.84311272675,503453.8462502973,1
L-5674,482.5824621698811,1058.193894519166,43.97889826033261,20,40143.3,70390.85791083102,0
L-5675,0.0,0.0,16857.04400132511,1,162387.36918543777,764235.3729692332,1
L-5676,93.68467255097387,365.7238595811773,28.648517799098922,8,13473.2,34512.755215248995,0
L-5677,134.30426593718485,1763.3439857792218,41.45406262234364,7,69916.0,85083.32810952098,0
L-5678,111.85722365747165,451.20243569731696,5.481436676659834,10,38669.6,54132.69904324533,0
L-5679,359.56797024861675,1925.3633195732343,29.01055953764759,15,38748.6,69417.31732658265,0
L-5680,386.69749476840724,753.8900810557707,48.12107476863072,17,13208.1,14342.759352995077,0
L-5681,0.0,0.0,9335.439407907383,1,127715.605052222,411572.5321784998,1
L-5682,0.0,0.0,4003.541646656781,1,24951.34233662047,110782.99698483518,1
L-5683,230.1761114800937,489.12497033387007,44.38652642537865,26,76847.3,251754.2993243208,0
L-5684,242.45274045322043,682.0753533203693,2.189662454906899,21,52813.600000000006,185357.40124793974,0
L-5685,188.21973576283185,870.3175138915764,34.67932273070175,9,11549.800000000001,27300.874237718734,0
L-5686,0.0,0.0,24392.76442103367,1,215871.3779153196,808151.5393563475,1
L-5687,324.7899617996039,1568.7629506778887,35.12026764294236,28,57966.0,214377.151033514,0
L-5688,0.0,0.0,20963.96999634275,1,186749.5307661211,406043.1830698593,1
L-5689,0.0,0.0,28379.986463330555,1,128758.50226146265,359778.530384761,1
L-5690,171.5665094240622,780.2413977811624,49.191018663939005,20,82937.0,145928.58754319948,0
L-5691,173.805933905453,1667.3986319938615,41.299308562532076,12,65913.40000000001,169620.8154890103,0
L-5692,0.0,0.0,1719.023077505911,0,19653.155284287615,81724.53448422864,1
L-5693,0.0,0.0,27175.844045061447,0,158470.43765620133,335117.2957281766,1
L-5694,0.0,0.0,22988.912797310277,0,219923.82837330722,955061.6138357593,1
L-5695,244.4720294116593,1098.4341754601076,16.609550186556067,17,70523.7,125434.63233103171,0
L-5696,0.0,0.0,11995.292513973007,1,58004.92146390878,359793.8556701184,1
L-5697,433.1309422249917,1246.2921883353208,32.95604056763226,11,84489.6,291400.05449712684,0
L-5698,0.0,0.0,11517.741779884802,1,90082.12963406883,288386.0557797071,1
L-5699,0.0,0.0,33456.287782419735,1,137717.0445404097,363384.2453677871,1
L-5700,0.0,0.0,85257.43764098584,0,227586.73975347108,762253.9238337334,1
L-5701,0.0,0.0,14168.213084174717,1,107897.20122690061,650128.1142803234,1
L-5702,0.0,0.0,12952.348278972571,0,34473.2220968731,85181.17316193442,1
L-5703,450.91478410861504,1326.721745908542,2.185766770915426,33,20135.0,63094.340941478615,0
L-5704,0.0,0.0,18283.732509052305,1,128680.61755363573,321085.44299409067,1
L-5705,307.5065390474668,437.9806488313173,48.40932782814066,16,62479.200000000004,169188.68958155476,0
L-5706,0.0,0.0,11189.492784738522,1,140551.515698895,465753.98382372345,1
L-5707,0.0,0.0,34605.1466530245,1,166659.84402909904,741881.4899917374,1
L-5708,362.3926149282337,360.98999409947265,5.938921689246756,23,36602.700000000004,101069.93617090491,0
L-5709,0.0,0.0,69037.33063884453,0,196587.24928565888,394215.1127404711,1
L-5710,473.3600450731142,719.4245110456918,1.2393186484738417,35,11644.1,43413.78170851465,0
L-5711,0.0,0.0,29646.76405211876,0,203807.31079320027,628217.37132079,1
L-5712,292.744945175109,1140.7064460590314,0.7422277197104366,26,21887.7,53249.9927641838,0
L-5713,142.69883079250022,1327.87162902335,47.289953075361225,26,92148.6,267714.67448082427,0
L-5714,295.9380919052562,1263.3344918267373,4.598596719689524,22,7582.3,16403.61633191116,0
L-5715,0.0,0.0,15525.02228105102,0,139081.2520794904,513348.227169633,1
L-5716,91.8202040446107,1060.7215642643773,35.584139333963876,29,14135.1,22400.741132784373,0
L-5717,0.0,0.0,7349.524450617206,0,48775.13643198082,179503.25371472642,1
L-5718,336.0383055895601,1837.486511618385,20.224697385486927,16,63605.4,188233.87515470228,0
L-5719,409.8124099772402,745.2893576441954,27.710920919060904,14,96411.5,300554.5664058715,0
L-5720,109.63375822093647,1098.883059299705,31.8833097197298,8,62881.5,120752.98691692267,0
L-5721,231.17612251642092,1794.919690380285,12.102351698050207,30,54975.700000000004,172298.57627207052,0
L-5722,294.44146602840624,1740.9992637375549,0.2377077046700593,35,39670.0,54965.27474402486,0
L-5723,0.0,0.0,28063.78100435188,1,188712.67522048857,689725.814713914,1
L-5724,0.0,0.0,14788.419349004913,1,252859.02991004655,919141.5974179573,1
L-5725,0.0,0.0,29318.242885487063,0,78750.0500499558,184796.71452544798,1
L-5726,0.0,0.0,8750.74443868554,1,82184.92263141312,269224.2088610343,1
L-5727,0.0,0.0,9123.31642430002,0,99483.2940308651,434584.48508488986,1
L-5728,0.0,0.0,17051.552237239197,1,101739.25938645483,471785.08230678365,1
